TIMESERIES IS_MMA0B__BHZ_D, 9201 samples, 40 sps, 2008-01-04T15:49:17.450000, SLIST, FLOAT, 
+9.2208453573e-09	+7.4428685258e-09	+6.4067612931e-09	+5.0118494717e-09	+4.0584430741e-09	+2.6627182227e-09
+9.6260433444e-10	-1.1132787069e-09	-2.1458422176e-09	-3.9242525754e-09	-4.9994840124e-09	-5.9358179780e-09
-7.2847875705e-09	-9.2926125821e-09	-1.1358551839e-08	-1.3800005074e-08	-1.5891757967e-08	-1.7727195353e-08
-2.0014324875e-08	-2.1170659779e-08	-2.2171783099e-08	-2.4176770132e-08	-2.4300058584e-08	-2.4270195429e-08
-2.4051041240e-08	-2.4871619525e-08	-2.4204089593e-08	-2.1916020627e-08	-1.8797180602e-08	-1.6442265951e-08
-1.5150887951e-08	-1.3285647631e-08	-8.2350188848e-09	-4.5734992257e-09	-6.4860594115e-10	+4.4402748341e-09
+6.0463044639e-09	+1.1248807662e-08	+1.6812298428e-08	+1.9273006378e-08	+2.3350672098e-08	+2.6354716843e-08
+2.8180709128e-08	+2.6544665150e-08	+2.8929627238e-08	+3.1419441847e-08	+3.1767192876e-08	+3.4608042045e-08
+3.5870393926e-08	+3.4971960800e-08	+3.4918083555e-08	+3.3102259480e-08	+2.8843536769e-08	+2.5531755469e-08
+2.5675361283e-08	+2.4733759177e-08	+2.3788861125e-08	+2.2583494203e-08	+1.7433959591e-08	+1.5594203707e-08
+1.3566807375e-08	+9.8405810793e-09	+6.1896551982e-09	+1.0645045267e-09	-6.5279853098e-10	-5.3964324550e-10
-4.3412553306e-09	-7.3921280491e-09	-6.3805333673e-09	-1.3646985594e-08	-2.2946557783e-08	-2.3669711535e-08
-2.1367071864e-08	-2.1797071273e-08	-2.3156369842e-08	-2.3612281523e-08	-2.2126451916e-08	-2.7304236734e-08
-3.5742704433e-08	-3.5390631327e-08	-3.7268801840e-08	-4.1344362648e-08	-3.2383229947e-08	-2.4650633249e-08
-2.8459610995e-08	-3.1001571538e-08	-2.9261232941e-08	-3.4589667948e-08	-3.2437397428e-08	-2.7319952231e-08
-2.7492509336e-08	-2.4652174818e-08	-1.9198016208e-08	-9.9850579463e-09	-1.4091045532e-08	-1.8242904492e-08
-6.4290966585e-09	-6.2532172690e-09	+3.6106783119e-10	+9.6009864481e-09	+3.9740684647e-09	+1.2469919517e-08
+2.0578414282e-08	+2.6863798183e-08	+3.6027031815e-08	+2.9375476823e-08	+2.5674574883e-08	+2.8243435449e-08
+3.7860620158e-08	+4.3639268177e-08	+4.1064292570e-08	+4.7210398193e-08	+5.1324360915e-08	+5.2322407808e-08
+5.2595278357e-08	+4.0531990656e-08	+3.7906369508e-08	+3.5914386061e-08	+3.4305294385e-08	+3.3879153277e-08
+2.8181509727e-08	+1.9916612916e-08	+1.5094477741e-08	+8.4427663935e-09	+1.6964073686e-10	-3.6667763355e-09
-1.0471375528e-08	-1.4602207125e-08	-1.3740915062e-08	-1.5629755134e-08	-2.4375640180e-08	-3.4713441755e-08
-2.3900048770e-08	-3.7263366074e-08	-5.3883821673e-08	-5.1295285545e-08	-5.9165397067e-08	-5.2968484481e-08
-5.4526209914e-08	-6.1051999260e-08	-6.0681057836e-08	-5.2529326244e-08	-5.3428074423e-08	-5.7115802934e-08
-3.3953924351e-08	-2.2209891404e-08	-2.7943632257e-08	-1.3410764393e-08	-3.2530901254e-09	+1.5313603219e-09
+1.7176169308e-08	+2.1062153912e-08	+1.7462284415e-08	+2.9102688048e-08	+3.4062211893e-08	+3.5418475196e-08
+3.4584124969e-08	+4.3993371554e-08	+4.1299635884e-08	+3.7249522615e-08	+4.8641966574e-08	+3.9335155063e-08
+3.2568660515e-08	+3.7722978395e-08	+4.0002262657e-08	+3.1375976443e-08	+3.7106381628e-08	+4.9362472393e-08
+4.5738284439e-08	+3.7620917528e-08	+3.0437970203e-08	+1.5688341749e-08	+1.1806622350e-08	+7.8791816262e-09
+1.9664110081e-09	+1.2226400138e-08	+1.3609709774e-08	+1.0299128554e-08	+2.1077566312e-10	-1.3102740976e-08
-7.9129467636e-09	-8.9832625270e-09	-1.8841817078e-08	-1.6646129107e-08	-7.6397988445e-09	+1.5449159647e-09
+1.0341456387e-08	-3.3341787727e-09	-1.0957974304e-08	+6.3869652864e-10	-1.8795179265e-08	-1.9817832440e-08
-5.7986146538e-09	-1.8213381302e-08	-2.5897034938e-08	-1.8949025222e-08	-1.6534074577e-08	-3.2242150669e-08
-3.0817303228e-08	-3.1510476092e-08	-4.0187436882e-08	-2.7334326444e-08	-2.5179648758e-08	-2.7827973357e-08
-3.8329844051e-08	-3.2661714836e-08	-2.2833578105e-08	-3.8737025503e-08	-2.7746379954e-08	-1.9842206257e-08
-2.2119176707e-08	-1.1992026294e-08	-6.6944115461e-09	-1.4013835311e-08	-3.4108117883e-08	-3.5347745081e-08
-3.6481191156e-08	-3.2278121919e-08	-2.3213927078e-08	-3.1875506451e-08	-2.3871453622e-08	-1.2820931887e-08
-1.5736103126e-08	-6.7582088834e-09	-5.9714435099e-09	-2.8950683535e-09	-8.1242349624e-10	-1.0510061002e-08
+1.0965212584e-08	+2.0792746708e-08	+4.1971891044e-08	+5.8691730438e-08	+4.4788975391e-08	+4.9308617511e-08
+4.0831936591e-08	+4.7798222901e-08	+3.9620720287e-08	+3.5113300983e-08	+6.5032218215e-08	+4.1076777529e-08
+4.6522339488e-08	+5.4779861185e-08	+3.0920755589e-08	+3.3121349080e-08	+2.8898814519e-08	+2.3977669180e-08
+4.0842358274e-08	+4.4911709755e-08	+4.2811846982e-08	+3.1737917248e-08	+2.7736046650e-08	+2.2754722300e-08
+7.2055014891e-09	-7.8410445800e-09	-2.5973493659e-11	+1.0415090251e-08	+1.4777591761e-08	+2.0007146026e-08
+9.0047046013e-09	+1.6476813910e-08	+2.3806014295e-08	+2.9729966693e-09	-5.8034843263e-09	-3.4463619967e-09
-1.6986737747e-08	-3.0233542628e-08	-1.6211339624e-08	-6.1242235813e-09	-3.2749681622e-09	-7.4875440058e-09
-1.4388914863e-08	-2.0232142135e-08	-3.1530301616e-08	-2.8829457405e-08	-1.3874810834e-08	-5.3918590798e-10
-1.8778877727e-08	-1.8737898653e-08	-1.1272665478e-08	-2.1353884695e-08	-2.3692677412e-08	-3.1035153421e-08
-1.9187880470e-08	-1.7924196146e-08	-2.4429334590e-08	-3.7397471404e-08	-3.4882191775e-08	-2.6297084934e-08
-4.1021068493e-08	-3.4753191741e-08	-4.4212793284e-08	-5.9910643489e-08	-4.8221838678e-08	-4.6669881273e-08
-5.8644064752e-08	-4.3798971140e-08	-3.8764177670e-08	-4.2201809991e-08	-2.6425840850e-08	-2.5867801942e-08
-1.1828669895e-08	+7.9350092196e-09	+2.2948610571e-08	+4.9799753538e-08	+6.6963957518e-08	+6.4180277108e-08
+4.5215197398e-08	+4.6270282625e-08	+5.3656176409e-08	+6.1977277589e-08	+6.4591937125e-08	+7.4146773559e-08
+9.8656520731e-08	+7.6533665554e-08	+3.1913849234e-08	+2.3730579832e-08	+1.1956530786e-08	+7.9306752080e-09
+1.1511795886e-09	-1.5313070982e-08	-1.2690764192e-08	-6.7358220067e-09	-1.7058283245e-08	-3.7359314583e-08
-3.9322930447e-08	-4.7860440186e-08	-3.8103639084e-08	-2.5773307733e-08	-3.1620415594e-08	-4.3345973777e-08
-5.3960194527e-08	-3.1794400693e-08	-2.4177081421e-08	-4.4936362032e-08	-7.0207958058e-08	-6.4588735677e-08
-4.9505536274e-08	-4.6398588993e-08	-2.5350564489e-08	+2.0006653636e-09	+1.1658105074e-08	+3.9758180768e-09
+8.5032711548e-09	+1.0277532610e-08	+1.0597490605e-08	+2.7665439250e-08	+1.9368315540e-08	+2.6098805922e-08
+5.4543385234e-08	+4.6532955780e-08	+3.6333492709e-08	+2.5868950369e-08	+1.1208937313e-08	+5.2654182742e-09
-7.9739283627e-09	-1.2478908250e-09	+4.6542553191e-09	-7.8341423857e-09	+5.7818745986e-09	+2.1416133285e-08
+2.2354632087e-08	+2.9951269954e-08	+3.8838795614e-08	+5.0512121060e-08	+5.7536278948e-08	+6.1207466840e-08
+5.4355861100e-08	+6.7660288978e-08	+7.8459182861e-08	+7.0195012829e-08	+4.9881065447e-08	+3.3239332074e-08
+2.4258533136e-08	+2.2631999315e-08	+2.2289002650e-08	+1.9878042287e-08	+2.2077118124e-08	+2.1328954045e-08
-2.7920012816e-09	-2.6695048139e-08	-2.7204767941e-08	-3.8885340920e-08	-3.5064006244e-08	-3.7356519749e-08
-6.1758599449e-08	-2.8066253552e-08	-3.4674867277e-08	-1.9482290000e-08	+6.9223975386e-09	-3.7776856016e-08
-3.1200784019e-08	-3.0089273811e-08	-3.9535835461e-08	-3.5310846023e-09	-1.8664390211e-09	-4.4074670809e-10
-3.1251364082e-09	-1.0739518496e-08	+4.2687111999e-09	-2.4309919695e-09	-3.5065393258e-08	-1.2980994098e-08
-8.1735086319e-09	-1.0257493255e-08	+2.1028802870e-08	+5.2250915210e-10	+4.3173646828e-09	-7.1158730675e-09
-4.4548589098e-08	-2.3250158348e-08	-3.3383151967e-08	-2.8425369637e-08	-1.9984143414e-08	-5.5837474965e-08
-7.6017124643e-08	-7.6949379040e-08	-6.3625333792e-08	-4.6424948995e-08	-1.0421926212e-08	+4.1006056382e-09
+2.1273105453e-09	+1.3039515153e-08	+1.1118289574e-08	+1.8423508781e-08	+4.1820515504e-09	-1.4061165570e-08
-1.7967749258e-09	-8.9752418444e-09	-1.9743031743e-08	-4.8180772326e-09	-5.2760940158e-09	-1.7608333268e-08
-4.1070834582e-09	-2.5359934479e-08	-3.1941455499e-08	-3.1618513384e-08	-5.9648636469e-08	-3.1123325189e-08
-9.3414830508e-09	-1.6491355282e-08	+1.6565831934e-09	+1.2327158449e-08	-1.2069444437e-09	+4.1752571255e-09
