TIMESERIES IS_KZIT__BHN_D, 7429 samples, 40 sps, 2008-01-04T15:49:49.429233, SLIST, FLOAT, 
-3.5785379208e-08	-3.7573716301e-08	-3.9363227295e-08	-4.2155721699e-08	-4.3912370281e-08	-4.5284904167e-08
-4.5100438670e-08	-4.4790528083e-08	-4.2078391845e-08	-4.0938152597e-08	-4.6426961005e-08	-3.9829235072e-08
-4.0054249824e-08	-4.4199524537e-08	-3.4417965353e-08	-2.8111740338e-08	-2.9480630198e-08	-3.6169559722e-08
-2.7071832148e-08	-2.5547496161e-08	-2.3404575023e-08	-1.3286187680e-09	-5.3185339887e-09	-1.2062908670e-08
-1.4355267203e-08	-9.3111756146e-09	-9.3746319261e-10	+2.4181877799e-09	+1.4550957459e-08	+4.6213877189e-09
+5.2646733573e-09	+1.1281005363e-08	+1.3129317968e-09	+1.6109869191e-08	+6.8633187996e-09	-8.4041214807e-09
+1.2681143200e-08	+8.3353727469e-09	+6.2500610172e-09	+4.8350729108e-09	-2.9510719228e-09	+4.8769326852e-09
+5.9533377806e-09	+1.6264121092e-08	-2.6131420283e-09	-3.0916236334e-08	-1.7103860392e-08	-2.3720841658e-08
-2.8139748115e-08	-3.8563574190e-08	-8.5978198877e-08	-7.2597426509e-08	-4.9095343691e-08	-8.6579362013e-08
-1.0938933746e-07	-7.7937108326e-08	-7.2287838899e-08	-1.0185971691e-07	-8.7951996960e-08	-8.6727016852e-08
-1.0002487288e-07	-7.2551285785e-08	-1.1800591682e-07	-1.4291636387e-07	-2.2501842235e-08	+3.9370883094e-09
-7.3200007816e-08	-8.1262930537e-08	-5.3670424314e-08	-9.3403618039e-09	-1.6518906960e-10	-3.0733999108e-08
-1.6254071016e-08	-3.8778209050e-09	+4.9206764337e-08	+1.1213044074e-08	-8.4912770987e-08	+4.5258972602e-08
+1.1507751789e-07	+5.8268221567e-08	+5.8965559382e-08	+5.8708094831e-08	+1.0909109935e-07	+1.5281826902e-07
+1.5230183879e-07	+1.1607247484e-07	+1.2345188819e-07	+1.8277538200e-07	+1.3293677956e-07	+1.0693719679e-07
+1.8169778914e-07	+1.3541535794e-07	+1.0283108242e-07	+1.9408475352e-07	+1.4754870001e-07	+9.4356109177e-08
+1.1818189620e-07	+9.4924033507e-08	+7.0437659712e-08	+5.2075194014e-08	+5.1796161310e-08	+3.6447228488e-11
-4.0566333372e-08	-2.8559063006e-08	-1.1402417229e-07	-1.4303906062e-07	-1.2667496145e-07	-1.1957237494e-07
-1.0679957920e-07	-1.7273458609e-07	-2.1181948912e-07	-1.9833768501e-07	-1.7382350231e-07	-1.9287032016e-07
-2.1000662175e-07	-2.1527338118e-07	-2.3941675889e-07	-2.1607363568e-07	-3.0536087123e-07	-2.2683946302e-07
-2.0040805634e-07	-3.7828813684e-07	-1.9565789910e-07	-1.1545413427e-07	-2.2082631243e-07	-2.4158259887e-07
-2.1702028935e-07	-7.7447485824e-08	-4.9889879539e-08	-1.6325977913e-07	-1.7754128442e-07	-1.1686977327e-07
-1.8756525041e-07	-1.2160025270e-07	+1.7889400264e-08	-5.5810325531e-08	-1.1170769983e-07	-1.1067357240e-08
+6.0751729215e-08	+6.0797954385e-08	+9.1702516898e-08	+1.2210973751e-08	+1.1305486000e-07	+1.4779254449e-07
-1.5518548449e-09	+1.3027926213e-07	+1.5431571959e-07	+9.8759721302e-08	+2.0505097054e-08	+6.2000397095e-08
+1.5508271157e-07	+1.5635347431e-07	+1.3139049083e-07	+3.0129821547e-08	+1.8364237102e-07	+1.2636773784e-07
+3.5555080641e-08	+1.3385308279e-07	+6.2616476194e-08	+6.2037093315e-08	+1.7200251745e-07	+1.3127991526e-07
