TIMESERIES IS_MMC1__BHZ_D, 6622 samples, 40 sps, 2008-01-04T15:49:37.825000, SLIST, FLOAT, 
-1.9513595031e-09	+5.8023569441e-10	+1.1727104690e-08	+1.8207988264e-09	-7.2071635154e-09	-4.6998916723e-09
-1.5406861521e-09	+1.2512256570e-08	-1.2119082966e-08	-1.2995654465e-08	+1.1122141917e-08	-1.4711366293e-08
-4.2125783775e-09	-1.7380522306e-08	-2.8064043831e-08	+2.4594413137e-08	-2.1814160826e-08	-3.3726823418e-08
-1.1910729793e-08	-1.2817965267e-08	+1.7288648172e-08	-2.0383290047e-08	-4.4127929831e-08	-2.2625697138e-08
+2.1568529521e-08	+1.6977388821e-08	-4.2252747469e-08	+7.6173974956e-09	+3.7813373608e-08	-3.3394143692e-08
-4.5426157024e-08	-7.0337596075e-09	+3.9703266284e-08	+2.8218016923e-08	-4.9189320507e-08	-3.9142099320e-08
+1.7360507060e-08	+7.1299390165e-09	-9.4067499532e-09	+1.3351994206e-08	+4.7223236126e-08	-2.6749486163e-08
-5.1628557221e-08	+5.4674690284e-08	+3.8930194248e-08	+2.3981564536e-08	-1.9075310245e-08	+2.4451302981e-08
+8.4607511184e-08	-2.1618980465e-08	+9.5185052795e-09	+2.5483759091e-08	+9.3384065431e-08	+1.1351086968e-07
-1.3715002651e-08	-1.4443808765e-08	+6.7562011652e-08	+1.1513694349e-07	-1.9005273656e-08	-5.7564095437e-08
+8.6213467795e-08	+6.6916895386e-08	+2.1347625835e-08	+6.2916215514e-08	+2.2090463207e-08	-1.3859491559e-08
-2.4507177784e-08	+8.0920637483e-08	+8.2115399168e-08	-1.0121259609e-07	-3.3627315149e-08	+3.7247800778e-08
-4.6519849093e-08	-4.9315734736e-08	+8.1906369460e-08	+3.8774782010e-08	-1.5594978552e-07	-9.6433742503e-08
+4.1968786536e-08	-8.4149539544e-08	-1.0667568771e-07	+3.0393654574e-08	-1.3006144301e-07	-1.0908963755e-07
+3.5435298770e-08	-4.8188219367e-08	-8.9617054723e-08	-1.5491001388e-08	+5.6076077094e-08	-6.1782129263e-08
-1.3698076869e-07	+4.0290858636e-08	+2.0053754112e-09	-1.1761313926e-07	+6.8427752394e-08	-5.9896410450e-09
-1.0287233075e-07	+1.4687180692e-08	-1.5864677775e-08	+1.8252631010e-09	-5.7857759429e-09	-2.7363836906e-08
-5.8477870670e-08	-6.1914056298e-08	+6.3998005457e-08	-6.7697368220e-09	-4.8039448887e-08	-6.3538765628e-08
+2.6385739648e-08	+5.1063964239e-08	-4.9628560949e-08	+1.5766423670e-07	-2.5677775440e-08	-3.9425221482e-08
+7.3446006209e-08	+1.2079117159e-07	+1.8611695907e-07	-1.0128499989e-07	+1.3639404435e-07	+1.0738205858e-07
-7.3574881131e-08	+5.1564027802e-08	+1.4876483490e-07	+2.8265090948e-07	-5.0883012335e-08	-4.6217762813e-08
+8.8606252075e-08	-8.2986995472e-08	+1.7204729791e-07	+1.1452034223e-07	-5.5577335766e-08	-2.5842496116e-08
-1.0832215502e-07	+1.7232123142e-07	-4.9387730738e-08	-1.5392080216e-07	+1.9916225282e-07	-4.3351069249e-08
-5.7284713471e-08	-1.2852729877e-08	-1.0052322527e-07	+7.3512311581e-08	-8.5503857201e-09	-1.9533512963e-07
+7.0214166173e-09	+5.6678224078e-08	-6.6944295686e-08	-2.9485211946e-08	+4.1590228972e-08	+1.1285617130e-07
-1.8698205517e-07	-1.3333224814e-07	+1.4949761508e-07	-1.0545241214e-08	-9.0853609391e-08	+7.6694543200e-09
+1.5304613457e-08	-9.7605462437e-08	+1.3502718397e-08	+4.7738546897e-08	-1.8224397777e-07	-8.0822482743e-08
+2.2097678800e-07	-1.9849865777e-07	-1.0067529848e-07	+2.1063898211e-07	-1.2534716056e-07	+4.8582780364e-08
-1.1655268992e-07	-3.2766634140e-08	+1.4241533643e-07	+1.5235704627e-08	-9.4031016788e-08	-1.8993473930e-07
+1.7240683924e-07	-1.8920741649e-08	-4.6287671553e-08	+1.1381131045e-08	-5.4760161908e-09	-1.0112759680e-07
-2.8523830532e-07	+1.9702926448e-07	-1.1388370357e-08	-1.7924314391e-07	+3.3096049750e-08	+1.2224222301e-07
+8.7734104497e-08	-1.8072115122e-07	+1.9326679074e-09	+1.2735002731e-07	+1.7022275418e-07	-2.5493247216e-08
-1.0920375979e-07	+1.0646583747e-07	-1.9409900818e-08	+2.7490039467e-08	+2.6620419607e-07	+1.4024361434e-07
-1.0927496619e-07	+3.5215358686e-09	-2.9693733862e-08	+5.5959062436e-08	+1.4667889773e-08	+2.9737074980e-08
+2.8704057913e-07	-2.9060231219e-07	-1.2563145318e-07	+2.6914711629e-07	-1.1699581496e-07	-1.4459769612e-07
+1.5929465864e-08	+2.4564769048e-07	-1.8259234249e-07	-2.4986045427e-07	+1.8949916264e-07	+7.3887587570e-08
+8.8948251411e-08	-1.7467006706e-07	-1.1344641645e-07	+6.6386685698e-08	+9.5794178892e-08	+1.2500459797e-07
-1.8302447157e-07	+1.0068499274e-08	+1.4082010804e-07	+1.2967428252e-08	-3.5725397387e-08	-1.1492864397e-08
-1.9603114126e-08	+3.5186152302e-08	+2.0010664583e-07	-4.0322449603e-08	-1.6412537983e-07	+1.0876465721e-07
+5.2939640730e-08	-1.8885811291e-07	+2.4214422391e-08	-2.5608526064e-08	-6.5776018719e-08	+8.8150765780e-08
-6.8850954080e-09	-9.7642158293e-09	-1.5821141353e-07	+4.7589471748e-08	+7.7382248049e-08	-1.8257192745e-07
+4.9275061561e-09	+1.8207048730e-07	+1.0598838336e-07	-1.5211903916e-07	+1.3653675211e-07	+1.8778306532e-07
-1.4641496265e-08	+8.3236694246e-08	-2.4952012914e-08	+1.9961221998e-07	+1.6799482932e-07	+6.4977823140e-08
+1.4199768348e-07	-9.0509633603e-08	-9.6101379765e-10	-7.0245263027e-10	+1.0542435348e-08	+5.7525875501e-08
-2.5786922954e-07	-7.0019427625e-08	+5.7926777052e-08	-1.3757326923e-07	-6.3444946387e-08	-1.2484336753e-07
-5.3630373093e-08	-1.7827028295e-07	-2.0740835468e-07	+1.4031399225e-07	-5.2899746752e-08	+6.1712802782e-09
-8.3731551704e-08	-2.1890153860e-07	+4.9695607212e-08	+5.7724280246e-09	+1.4192943478e-07	-1.8355991474e-07
-3.5151759471e-08	+1.6892459101e-07	-1.6016922524e-07	+1.1722134609e-07	-1.6519645570e-07	+1.1611672099e-07
+2.5669858948e-07	-1.6919216249e-07	+1.6087415099e-07	-9.5180069624e-08	-3.0549231699e-08	+3.3055605755e-08
-1.3522316963e-07	+2.4209065587e-07	-9.3196340451e-08	+2.3062458380e-08	-6.2404225378e-09	-9.2451842202e-08
+2.4549703247e-07	-4.0049850642e-07	+1.7716883532e-07	+2.4607044723e-07	-2.9153633668e-07	-2.5818719977e-08
-1.3406561500e-07	+2.5604765799e-07	-1.2570975460e-07	+7.8228010090e-08	+4.1307194501e-07	-2.8562469670e-07
-2.5508795332e-07	+6.5008111958e-08	+3.2791367753e-07	-1.9545100001e-07	-7.5721012347e-08	+2.9220343405e-07
-1.8945284814e-07	+3.4946237524e-08	-2.5523199664e-07	-1.6057645032e-07	+3.0757656493e-07	-2.1894564530e-07
-2.4637606271e-07	-1.9109710857e-07	+1.8825055699e-07	-6.0989778486e-08	-4.7228711728e-07	+3.1316825582e-07
+7.7960731569e-08	-2.9139658491e-08	-9.8440533680e-08	-1.6321856762e-07	+1.1917967128e-07	+2.3125507036e-08
+4.7866190783e-07	-7.6041022919e-08	-2.7316487594e-07	+1.6486861087e-07	+4.0409476290e-08	+3.3445916717e-07
+2.6546746978e-07	+1.6236761880e-07	-2.0093714970e-08	+1.0550255544e-07	+2.9652748306e-07	-9.0086883283e-08
+2.7397337880e-07	+3.3787940664e-07	-9.9702356000e-09	+1.6540583469e-07	+4.3539231149e-08	+2.5466513858e-07
+1.5170844945e-07	-8.4806435122e-08	+3.1345865081e-07	+2.6622922808e-08	-1.1187249974e-07	+9.4608226039e-09
-2.9211976451e-08	+1.0406549700e-08	+1.1402699923e-07	+1.6406566237e-07	-2.7906324587e-07	-3.0739568369e-07
-1.3370150825e-08	+5.3038642430e-08	-2.3081808295e-07	-5.2015306255e-07	-7.7709075828e-08	+2.5477143577e-07
+4.4403287677e-08	-4.8217567566e-07	-3.3896507419e-07	+2.1856072617e-07	-2.9407736329e-07	-5.3266745944e-07
-4.4414954677e-08	-4.8125729150e-08	-8.3763596911e-08	+1.0814104750e-08	-1.6560790183e-07	-1.7098734181e-07
-9.8820157839e-08	-1.8707704588e-07	-1.5187299614e-07	+9.4042214324e-08	-8.0521519079e-08	-3.9384879246e-07
+8.7573224990e-08	+3.0462664631e-07	-6.1883665043e-08	-5.3372766629e-07	-1.0689366843e-07	+4.9731605633e-07
-2.2822611144e-07	+2.9224783501e-08	+1.5409148107e-07	-1.0376808625e-07	+3.8624952078e-07	+1.3371781639e-07
+2.6263610383e-07	-7.4523298948e-08	-8.2008612325e-09	+6.3819658842e-07	-7.6581389208e-08	-1.8436089923e-08
+3.9174650936e-07	+2.5983144518e-07	+8.9336097842e-08	+2.2892286193e-08	-6.7873133825e-08	-7.8725061426e-08
+4.1903537108e-07	+1.0468552516e-07	-3.2778990327e-07	-1.3731059042e-07	+1.4339076782e-08	+1.5404278356e-07
-1.2712700558e-07	-2.3624455970e-07	+1.9442094328e-07	+1.7607830441e-07	-2.9609327926e-07	-1.8845035878e-07
+1.9772123276e-07	+4.1317565733e-08	-3.4323189134e-08	+6.1751601656e-08	-6.5568604392e-08	+9.3783885029e-08
+1.5318751705e-07	+4.7079820065e-08	+2.1522075805e-07	-2.2386724328e-07	-9.6457617483e-08	+4.0376097616e-07
-9.9723888352e-08	-1.3549762168e-07	-2.1337209364e-07	+1.2563612623e-08	+4.2907327247e-07	-1.3357498771e-08
-1.0489376393e-07	-1.9182875888e-07	+1.0396123300e-08	+1.0554651713e-08	-1.3962379972e-07	+1.8160312009e-07
-4.6170389975e-07	-2.1905522324e-07	+5.0478316689e-07	-1.6294583489e-07	-8.6809465400e-08	-3.3544999423e-07
-3.1990859487e-07	+3.2295856147e-07	-2.0943015773e-07	-9.2471319120e-09	-3.9092487084e-08	-9.5484873008e-08
+2.0803680025e-08	-9.9607652931e-08	+2.8896038368e-07	-3.7193036210e-07	-3.5940660949e-07	+5.0862134332e-07
+1.2945903211e-07	-1.5746170580e-07	+1.7723205952e-07	+8.9696407506e-09	+1.0958771305e-07	+1.2265181209e-07
+6.4284507026e-08	+1.1265725584e-08	-1.5780851244e-07	+4.2401401853e-07	+2.2485285712e-07	+1.7626402511e-07
+2.7782073922e-07	+2.1424627544e-08	+4.0564985332e-07	-5.6303641763e-08	-3.3486348052e-07	+3.3367764863e-07
+3.0567915410e-07	+2.5968861515e-07	+2.0460502391e-08	-4.7498883210e-07	+1.6605818449e-07	+5.7785649719e-08
-2.4340880403e-07	+1.1701131511e-07	+8.5373596809e-08	+9.6667908254e-08	-4.2596343684e-07	-3.7337249499e-08
+2.9945905921e-07	-5.4345384983e-07	-2.2088752978e-07	+2.0046982348e-07	-6.4653491823e-09	-2.4535998934e-07
-4.3855176202e-07	+1.7546088664e-07	+1.6990713983e-07	-4.9282355916e-07	-1.6225119045e-07	+8.7999172707e-08
+1.4593262816e-07	-5.2217374327e-08	-3.2090086431e-07	+1.3951757353e-07	+1.5626278493e-07	-3.0006585949e-07
-1.7020063166e-07	+3.1141386312e-07	-2.4430348670e-07	-3.5692159246e-07	+1.8680610238e-07	-2.6586559106e-07
+9.4271325982e-08	+2.4368244432e-08	-4.2478767755e-07	-1.0498502499e-07	-4.1977132057e-08	+4.1764385072e-07
-3.5491818750e-07	-3.9628595617e-07	+4.0583956099e-07	-2.5854042129e-07	-1.4555787936e-07	-8.3079894522e-09
+2.1872760600e-07	-1.0827365940e-07	-2.7012078604e-07	+5.5284529695e-07	-1.9385295041e-08	+9.3688962364e-08
+2.2833656455e-07	-2.5041025530e-07	+1.5435347566e-07	-1.5646880465e-08	-9.2185733388e-08	+2.0955323334e-07
+3.5703522788e-07	+1.6282688542e-07	-3.0884616752e-07	+1.2141508875e-07	+2.5260359791e-07	+8.0533222306e-08
+5.0127557437e-08	+5.8664462086e-09	+6.0588313638e-07	+3.0791874208e-07	-3.4601399927e-07	-4.3355152463e-07
+2.3159242012e-07	+6.2579114272e-07	-9.9316617453e-08	+2.4067029407e-07	-2.5588083652e-08	-2.3792092810e-07
+3.9723257592e-07	-4.5613076661e-08	-3.7682710155e-08	+1.3631646721e-07	+4.3959211651e-08	-2.7722626332e-07
-2.2613646042e-07	+6.2306896028e-07	+2.0886492254e-07	-4.5182642229e-07	+2.7653617652e-07	-1.2147143482e-09
-2.4791921627e-07	+1.1809409706e-07	-3.4391006041e-08	+3.4058880013e-07	-3.1635238000e-08	+1.7922604397e-07
-1.6805289578e-08	-2.8023604026e-07	+2.3916760532e-07	-3.5692774224e-07	+1.5481162651e-07	+2.4354056385e-07
-1.2279417104e-07	+8.8137548739e-08	-1.6538975197e-07	-3.5923701517e-07	-1.0685376780e-07	-1.3088997823e-08
-2.7308511964e-07	-2.6938493992e-07	+3.9537046896e-08	+2.9875613421e-07	-6.6108946322e-07	-1.7921992204e-07
+5.5639797370e-07	-2.6503014380e-07	-3.6897925278e-07	-2.0128670820e-07	+2.2042721822e-07	-1.1820735320e-07
-1.2381334493e-07	-1.3575086414e-07	-4.7986296614e-07	+1.6663964575e-07	+1.8212352715e-07	-3.0560554674e-07
-2.1515926545e-07	+1.2970216446e-07	-2.7007875928e-07	-1.3988361479e-07	+2.3185169673e-07	-4.9682655171e-08
-6.2890301372e-08	-1.9432610670e-07	+6.5829550174e-08	+2.0715418383e-07	+4.1713843455e-08	+1.9021707763e-07
-1.6573484906e-07	+1.5289690210e-07	+4.5426115763e-07	-3.0723120986e-07	-5.8601672663e-08	+2.3209085976e-07
+1.6911018580e-08	+8.2193874168e-09	+1.6286776987e-08	+2.9594994275e-07	-4.4964658770e-07	-1.9211494993e-07
+6.5429021917e-07	-2.9615753946e-07	+7.0679970554e-08	+9.6181148726e-08	-1.5232301291e-07	+7.2380638104e-08
-2.9987561149e-07	+5.6718515909e-07	+1.7397306509e-07	-2.0592808623e-07	+1.2463847458e-07	-2.7170834135e-07
+6.2052419481e-08	+4.7181684241e-07	+1.1571195125e-07	-4.2607422545e-07	+4.2955014833e-07	+6.5073288582e-07
-2.7132074925e-07	-3.1266544389e-07	+3.3622071790e-07	+2.6029678960e-07	-1.4500824886e-07	+3.6327198798e-07
+2.5102822496e-07	-6.6226642187e-08	+1.2345844858e-07	-3.3644604107e-08	-1.2500900927e-07	+4.0423845053e-07
+1.5764892187e-07	-3.4381633628e-07	+1.8858662163e-07	+6.2109595292e-07	-9.8078659641e-08	-3.3265839884e-07
+2.9155473031e-07	-7.9241792718e-08	+1.2732419414e-07	-3.9074081919e-08	-1.4567500355e-07	+4.9600636722e-08
-3.3975247979e-07	+7.2532490484e-08	-9.6019354756e-08	-1.9597363467e-07	-6.9803863197e-08	-2.2677329505e-07
-3.1545581629e-07	-4.0772344641e-07	+5.0623053146e-08	+1.2216064436e-07	-3.6376105914e-07	-1.0082192555e-07
-3.9745774136e-07	-5.2413792965e-07	+7.4376975288e-08	-8.1844729188e-08	-7.8104685192e-08	-2.9832042004e-07
+2.2519009668e-08	+7.3673380774e-08	-1.7515189776e-07	-3.5378747034e-08	-1.3856257082e-07	+4.0468780351e-07
-7.3378548729e-08	-2.3613472235e-07	+3.1791379280e-07	+2.4253343904e-07	+2.2486786115e-07	+7.3768392983e-08
+8.1837598787e-08	-2.0924036005e-07	+1.1679412334e-07	+6.6295868494e-07	-5.1343657391e-08	-1.1145996182e-07
+2.0959174472e-07	-2.9767816067e-07	-1.2722598732e-07	-3.8104895475e-08	-4.9769746688e-09	+1.4486497263e-07
