AA.ALN..BLE | 2004-02-11T08:15:45.800000Z - 2004-02-11T08:15:46.625000Z | 200.0 Hz, 166 samples
AA.ALN..BLE | 2004-02-11T08:15:46.665000Z - 2004-02-11T08:15:46.685000Z | 200.0 Hz, 5 samples
AA.ALN..BLE | 2004-02-11T08:15:46.720000Z - 2004-02-11T08:15:47.040000Z | 200.0 Hz, 65 samples
AA.ALN..BLE | 2004-02-11T08:15:47.085000Z - 2004-02-11T08:15:47.170000Z | 200.0 Hz, 18 samples
AA.ALN..BLE | 2004-02-11T08:15:47.210000Z - 2004-02-11T08:15:47.270000Z | 200.0 Hz, 13 samples
AA.ALN..BLE | 2004-02-11T08:15:47.300000Z - 2004-02-11T08:15:47.480000Z | 200.0 Hz, 37 samples
AA.ALN..BLE | 2004-02-11T08:15:47.510000Z - 2004-02-11T08:15:47.600000Z | 200.0 Hz, 19 samples
AA.ALN..BLE | 2004-02-11T08:15:47.670000Z - 2004-02-11T08:15:47.935000Z | 200.0 Hz, 54 samples
AA.ALN..BLE | 2004-02-11T08:15:47.965000Z - 2004-02-11T08:15:48.300000Z | 200.0 Hz, 68 samples
AA.ALN..BLE | 2004-02-11T08:15:48.350000Z - 2004-02-11T08:15:48.400000Z | 200.0 Hz, 11 samples
AA.ALN..BLE | 2004-02-11T08:15:48.470000Z - 2004-02-11T08:15:48.530000Z | 200.0 Hz, 13 samples
AA.ALN..BLE | 2004-02-11T08:15:48.565000Z - 2004-02-11T08:15:48.900000Z | 200.0 Hz, 68 samples
AA.ALN..BLE | 2004-02-11T08:15:48.950000Z - 2004-02-11T08:15:48.985000Z | 200.0 Hz, 8 samples
AA.ALN..BLE | 2004-02-11T08:15:49.055000Z - 2004-02-11T08:15:52.640000Z | 200.0 Hz, 718 samples
AA.ALN..BLE | 2004-02-11T08:15:52.675000Z - 2004-02-11T08:15:58.595000Z | 200.0 Hz, 1185 samples
AA.ALN..BLE | 2004-02-11T08:15:58.625000Z - 2004-02-11T08:16:00.990000Z | 200.0 Hz, 474 samples
AA.ALN..BLE | 2004-02-11T08:16:01.030000Z - 2004-02-11T08:16:01.955000Z | 200.0 Hz, 186 samples
AA.ALN..BLE | 2004-02-11T08:16:01.985000Z - 2004-02-11T08:16:03.155000Z | 200.0 Hz, 235 samples
AA.ALN..BLE | 2004-02-11T08:16:03.190000Z - 2004-02-11T08:16:03.510000Z | 200.0 Hz, 65 samples
AA.ALN..BLE | 2004-02-11T08:16:03.565000Z - 2004-02-11T08:16:04.400000Z | 200.0 Hz, 168 samples
AA.ALN..BLE | 2004-02-11T08:16:04.435000Z - 2004-02-11T08:16:04.605000Z | 200.0 Hz, 35 samples
AA.ALN..BLE | 2004-02-11T08:16:04.660000Z - 2004-02-11T08:16:05.710000Z | 200.0 Hz, 211 samples
AA.ALN..BLE | 2004-02-11T08:16:05.740000Z - 2004-02-11T08:16:07.255000Z | 200.0 Hz, 304 samples
AA.ALN..BLE | 2004-02-11T08:16:07.300000Z - 2004-02-11T08:16:07.310000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:07.385000Z - 2004-02-11T08:16:07.560000Z | 200.0 Hz, 36 samples
AA.ALN..BLE | 2004-02-11T08:16:07.595000Z - 2004-02-11T08:16:07.840000Z | 200.0 Hz, 50 samples
AA.ALN..BLE | 2004-02-11T08:16:07.895000Z - 2004-02-11T08:16:08.295000Z | 200.0 Hz, 81 samples
AA.ALN..BLE | 2004-02-11T08:16:08.340000Z - 2004-02-11T08:16:08.370000Z | 200.0 Hz, 7 samples
AA.ALN..BLE | 2004-02-11T08:16:08.425000Z - 2004-02-11T08:16:08.995000Z | 200.0 Hz, 115 samples
AA.ALN..BLE | 2004-02-11T08:16:09.025000Z - 2004-02-11T08:16:09.085000Z | 200.0 Hz, 13 samples
AA.ALN..BLE | 2004-02-11T08:16:09.175000Z - 2004-02-11T08:16:09.535000Z | 200.0 Hz, 73 samples
AA.ALN..BLE | 2004-02-11T08:16:09.575000Z - 2004-02-11T08:16:09.715000Z | 200.0 Hz, 29 samples
AA.ALN..BLE | 2004-02-11T08:16:09.765000Z - 2004-02-11T08:16:10.435000Z | 200.0 Hz, 135 samples
AA.ALN..BLE | 2004-02-11T08:16:10.490000Z - 2004-02-11T08:16:11.145000Z | 200.0 Hz, 132 samples
AA.ALN..BLE | 2004-02-11T08:16:11.185000Z - 2004-02-11T08:16:11.195000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:11.240000Z - 2004-02-11T08:16:11.390000Z | 200.0 Hz, 31 samples
AA.ALN..BLE | 2004-02-11T08:16:11.420000Z - 2004-02-11T08:16:11.520000Z | 200.0 Hz, 21 samples
AA.ALN..BLE | 2004-02-11T08:16:11.585000Z - 2004-02-11T08:16:11.765000Z | 200.0 Hz, 37 samples
AA.ALN..BLE | 2004-02-11T08:16:11.830000Z - 2004-02-11T08:16:11.880000Z | 200.0 Hz, 11 samples
AA.ALN..BLE | 2004-02-11T08:16:11.915000Z - 2004-02-11T08:16:12.450000Z | 200.0 Hz, 108 samples
AA.ALN..BLE | 2004-02-11T08:16:12.510000Z - 2004-02-11T08:16:12.660000Z | 200.0 Hz, 31 samples
AA.ALN..BLE | 2004-02-11T08:16:12.710000Z - 2004-02-11T08:16:13.245000Z | 200.0 Hz, 108 samples
AA.ALN..BLE | 2004-02-11T08:16:13.310000Z - 2004-02-11T08:16:13.575000Z | 200.0 Hz, 54 samples
AA.ALN..BLE | 2004-02-11T08:16:13.605000Z - 2004-02-11T08:16:13.685000Z | 200.0 Hz, 17 samples
AA.ALN..BLE | 2004-02-11T08:16:13.715000Z - 2004-02-11T08:16:13.825000Z | 200.0 Hz, 23 samples
AA.ALN..BLE | 2004-02-11T08:16:13.900000Z - 2004-02-11T08:16:13.910000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:13.945000Z - 2004-02-11T08:16:14.040000Z | 200.0 Hz, 20 samples
AA.ALN..BLE | 2004-02-11T08:16:14.085000Z - 2004-02-11T08:16:14.205000Z | 200.0 Hz, 25 samples
AA.ALN..BLE | 2004-02-11T08:16:14.255000Z - 2004-02-11T08:16:14.295000Z | 200.0 Hz, 9 samples
AA.ALN..BLE | 2004-02-11T08:16:14.380000Z - 2004-02-11T08:16:14.450000Z | 200.0 Hz, 15 samples
AA.ALN..BLE | 2004-02-11T08:16:14.545000Z - 2004-02-11T08:16:14.930000Z | 200.0 Hz, 78 samples
AA.ALN..BLE | 2004-02-11T08:16:15.035000Z - 2004-02-11T08:16:15.190000Z | 200.0 Hz, 32 samples
AA.ALN..BLE | 2004-02-11T08:16:15.240000Z - 2004-02-11T08:16:15.280000Z | 200.0 Hz, 9 samples
AA.ALN..BLE | 2004-02-11T08:16:15.310000Z - 2004-02-11T08:16:15.595000Z | 200.0 Hz, 58 samples
AA.ALN..BLE | 2004-02-11T08:16:15.625000Z - 2004-02-11T08:16:15.745000Z | 200.0 Hz, 25 samples
AA.ALN..BLE | 2004-02-11T08:16:15.790000Z - 2004-02-11T08:16:15.940000Z | 200.0 Hz, 31 samples
AA.ALN..BLE | 2004-02-11T08:16:15.980000Z - 2004-02-11T08:16:16.025000Z | 200.0 Hz, 10 samples
AA.ALN..BLE | 2004-02-11T08:16:16.055000Z - 2004-02-11T08:16:16.470000Z | 200.0 Hz, 84 samples
AA.ALN..BLE | 2004-02-11T08:16:16.510000Z - 2004-02-11T08:16:16.590000Z | 200.0 Hz, 17 samples
AA.ALN..BLE | 2004-02-11T08:16:16.625000Z - 2004-02-11T08:16:16.670000Z | 200.0 Hz, 10 samples
AA.ALN..BLE | 2004-02-11T08:16:16.725000Z - 2004-02-11T08:16:16.760000Z | 200.0 Hz, 8 samples
AA.ALN..BLE | 2004-02-11T08:16:16.845000Z - 2004-02-11T08:16:16.885000Z | 200.0 Hz, 9 samples
AA.ALN..BLE | 2004-02-11T08:16:16.950000Z - 2004-02-11T08:16:16.975000Z | 200.0 Hz, 6 samples
AA.ALN..BLE | 2004-02-11T08:16:17.040000Z - 2004-02-11T08:16:17.115000Z | 200.0 Hz, 16 samples
AA.ALN..BLE | 2004-02-11T08:16:17.150000Z - 2004-02-11T08:16:17.160000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:17.195000Z - 2004-02-11T08:16:17.330000Z | 200.0 Hz, 28 samples
AA.ALN..BLE | 2004-02-11T08:16:17.375000Z - 2004-02-11T08:16:17.630000Z | 200.0 Hz, 52 samples
AA.ALN..BLE | 2004-02-11T08:16:17.665000Z - 2004-02-11T08:16:17.750000Z | 200.0 Hz, 18 samples
AA.ALN..BLE | 2004-02-11T08:16:17.815000Z - 2004-02-11T08:16:17.845000Z | 200.0 Hz, 7 samples
AA.ALN..BLE | 2004-02-11T08:16:17.875000Z - 2004-02-11T08:16:17.995000Z | 200.0 Hz, 25 samples
AA.ALN..BLE | 2004-02-11T08:16:18.055000Z - 2004-02-11T08:16:18.085000Z | 200.0 Hz, 7 samples
AA.ALN..BLE | 2004-02-11T08:16:18.120000Z - 2004-02-11T08:16:18.135000Z | 200.0 Hz, 4 samples
AA.ALN..BLE | 2004-02-11T08:16:18.180000Z - 2004-02-11T08:16:18.250000Z | 200.0 Hz, 15 samples
AA.ALN..BLE | 2004-02-11T08:16:18.300000Z - 2004-02-11T08:16:18.410000Z | 200.0 Hz, 23 samples
AA.ALN..BLE | 2004-02-11T08:16:18.470000Z - 2004-02-11T08:16:18.665000Z | 200.0 Hz, 40 samples
AA.ALN..BLE | 2004-02-11T08:16:18.700000Z - 2004-02-11T08:16:18.885000Z | 200.0 Hz, 38 samples
AA.ALN..BLE | 2004-02-11T08:16:19.035000Z - 2004-02-11T08:16:19.125000Z | 200.0 Hz, 19 samples
AA.ALN..BLE | 2004-02-11T08:16:19.180000Z - 2004-02-11T08:16:19.255000Z | 200.0 Hz, 16 samples
AA.ALN..BLE | 2004-02-11T08:16:19.285000Z - 2004-02-11T08:16:19.310000Z | 200.0 Hz, 6 samples
AA.ALN..BLE | 2004-02-11T08:16:19.390000Z - 2004-02-11T08:16:19.430000Z | 200.0 Hz, 9 samples
AA.ALN..BLE | 2004-02-11T08:16:19.475000Z - 2004-02-11T08:16:19.485000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:19.560000Z - 2004-02-11T08:16:19.610000Z | 200.0 Hz, 11 samples
AA.ALN..BLE | 2004-02-11T08:16:19.700000Z - 2004-02-11T08:16:20.045000Z | 200.0 Hz, 70 samples
AA.ALN..BLE | 2004-02-11T08:16:20.080000Z - 2004-02-11T08:16:20.090000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:20.145000Z - 2004-02-11T08:16:20.220000Z | 200.0 Hz, 16 samples
AA.ALN..BLE | 2004-02-11T08:16:20.265000Z - 2004-02-11T08:16:20.285000Z | 200.0 Hz, 5 samples
AA.ALN..BLE | 2004-02-11T08:16:20.370000Z - 2004-02-11T08:16:20.665000Z | 200.0 Hz, 60 samples
AA.ALN..BLE | 2004-02-11T08:16:20.750000Z - 2004-02-11T08:16:20.760000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:20.850000Z - 2004-02-11T08:16:20.925000Z | 200.0 Hz, 16 samples
AA.ALN..BLE | 2004-02-11T08:16:20.955000Z - 2004-02-11T08:16:21.060000Z | 200.0 Hz, 22 samples
AA.ALN..BLE | 2004-02-11T08:16:21.110000Z - 2004-02-11T08:16:21.120000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:21.155000Z - 2004-02-11T08:16:21.200000Z | 200.0 Hz, 10 samples
AA.ALN..BLE | 2004-02-11T08:16:21.290000Z - 2004-02-11T08:16:21.555000Z | 200.0 Hz, 54 samples
AA.ALN..BLE | 2004-02-11T08:16:21.600000Z - 2004-02-11T08:16:21.620000Z | 200.0 Hz, 5 samples
AA.ALN..BLE | 2004-02-11T08:16:21.655000Z - 2004-02-11T08:16:21.675000Z | 200.0 Hz, 5 samples
AA.ALN..BLE | 2004-02-11T08:16:21.735000Z - 2004-02-11T08:16:21.745000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:21.780000Z - 2004-02-11T08:16:21.800000Z | 200.0 Hz, 5 samples
AA.ALN..BLE | 2004-02-11T08:16:21.830000Z - 2004-02-11T08:16:21.880000Z | 200.0 Hz, 11 samples
AA.ALN..BLE | 2004-02-11T08:16:21.930000Z - 2004-02-11T08:16:21.940000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:21.970000Z - 2004-02-11T08:16:22.180000Z | 200.0 Hz, 43 samples
AA.ALN..BLE | 2004-02-11T08:16:22.220000Z - 2004-02-11T08:16:22.260000Z | 200.0 Hz, 9 samples
AA.ALN..BLE | 2004-02-11T08:16:22.305000Z - 2004-02-11T08:16:22.430000Z | 200.0 Hz, 26 samples
AA.ALN..BLE | 2004-02-11T08:16:22.465000Z - 2004-02-11T08:16:22.540000Z | 200.0 Hz, 16 samples
AA.ALN..BLE | 2004-02-11T08:16:22.585000Z - 2004-02-11T08:16:22.635000Z | 200.0 Hz, 11 samples
AA.ALN..BLE | 2004-02-11T08:16:22.690000Z - 2004-02-11T08:16:22.720000Z | 200.0 Hz, 7 samples
AA.ALN..BLE | 2004-02-11T08:16:22.830000Z - 2004-02-11T08:16:22.900000Z | 200.0 Hz, 15 samples
AA.ALN..BLE | 2004-02-11T08:16:22.930000Z - 2004-02-11T08:16:23.065000Z | 200.0 Hz, 28 samples
AA.ALN..BLE | 2004-02-11T08:16:23.105000Z - 2004-02-11T08:16:23.145000Z | 200.0 Hz, 9 samples
AA.ALN..BLE | 2004-02-11T08:16:23.325000Z - 2004-02-11T08:16:23.335000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:23.365000Z - 2004-02-11T08:16:23.425000Z | 200.0 Hz, 13 samples
AA.ALN..BLE | 2004-02-11T08:16:23.480000Z - 2004-02-11T08:16:23.650000Z | 200.0 Hz, 35 samples
AA.ALN..BLE | 2004-02-11T08:16:23.690000Z - 2004-02-11T08:16:23.700000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:23.735000Z - 2004-02-11T08:16:23.745000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:23.780000Z - 2004-02-11T08:16:23.820000Z | 200.0 Hz, 9 samples
AA.ALN..BLE | 2004-02-11T08:16:23.870000Z - 2004-02-11T08:16:23.925000Z | 200.0 Hz, 12 samples
AA.ALN..BLE | 2004-02-11T08:16:23.965000Z - 2004-02-11T08:16:24.005000Z | 200.0 Hz, 9 samples
AA.ALN..BLE | 2004-02-11T08:16:24.040000Z - 2004-02-11T08:16:24.060000Z | 200.0 Hz, 5 samples
AA.ALN..BLE | 2004-02-11T08:16:24.120000Z - 2004-02-11T08:16:24.195000Z | 200.0 Hz, 16 samples
AA.ALN..BLE | 2004-02-11T08:16:24.245000Z - 2004-02-11T08:16:24.365000Z | 200.0 Hz, 25 samples
AA.ALN..BLE | 2004-02-11T08:16:24.445000Z - 2004-02-11T08:16:24.455000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:24.500000Z - 2004-02-11T08:16:24.545000Z | 200.0 Hz, 10 samples
AA.ALN..BLE | 2004-02-11T08:16:24.580000Z - 2004-02-11T08:16:24.590000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:24.680000Z - 2004-02-11T08:16:24.845000Z | 200.0 Hz, 34 samples
AA.ALN..BLE | 2004-02-11T08:16:24.880000Z - 2004-02-11T08:16:24.955000Z | 200.0 Hz, 16 samples
AA.ALN..BLE | 2004-02-11T08:16:24.990000Z - 2004-02-11T08:16:25.000000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:25.065000Z - 2004-02-11T08:16:25.190000Z | 200.0 Hz, 26 samples
AA.ALN..BLE | 2004-02-11T08:16:25.230000Z - 2004-02-11T08:16:25.240000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:25.270000Z - 2004-02-11T08:16:25.280000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:25.310000Z - 2004-02-11T08:16:25.405000Z | 200.0 Hz, 20 samples
AA.ALN..BLE | 2004-02-11T08:16:25.450000Z - 2004-02-11T08:16:25.465000Z | 200.0 Hz, 4 samples
AA.ALN..BLE | 2004-02-11T08:16:25.520000Z - 2004-02-11T08:16:25.640000Z | 200.0 Hz, 25 samples
AA.ALN..BLE | 2004-02-11T08:16:25.735000Z - 2004-02-11T08:16:25.745000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:25.795000Z - 2004-02-11T08:16:25.935000Z | 200.0 Hz, 29 samples
AA.ALN..BLE | 2004-02-11T08:16:25.965000Z - 2004-02-11T08:16:26.005000Z | 200.0 Hz, 9 samples
AA.ALN..BLE | 2004-02-11T08:16:26.035000Z - 2004-02-11T08:16:26.045000Z | 200.0 Hz, 3 samples
AA.ALN..BLE | 2004-02-11T08:16:26.105000Z - 2004-02-11T08:16:26.235000Z | 200.0 Hz, 27 samples
AA.ALN..BLE | 2004-02-11T08:16:26.320000Z - 2004-02-11T08:16:26.415000Z | 200.0 Hz, 20 samples
AA.ALN..BLE | 2004-02-11T08:16:26.485000Z - 2004-02-11T08:16:26.615000Z | 200.0 Hz, 27 samples
AA.ALN..BLE | 2004-02-11T08:16:26.685000Z - 2004-02-11T08:16:26.710000Z | 200.0 Hz, 6 samples
AA.ALN..BLE | 2004-02-11T08:16:26.745000Z - 2004-02-11T08:16:26.830000Z | 200.0 Hz, 18 samples
AA.ALN..BLE | 2004-02-11T08:16:26.910000Z - 2004-02-11T08:16:26.980000Z | 200.0 Hz, 15 samples
AA.ALN..BLE | 2004-02-11T08:16:27.070000Z - 2004-02-11T08:16:27.075000Z | 200.0 Hz, 2 samples
AA.ALN..BLZ | 2004-02-11T08:15:39.000000Z - 2004-02-11T08:15:39.060000Z | 200.0 Hz, 13 samples
AA.ALN..BLZ | 2004-02-11T08:15:39.095000Z - 2004-02-11T08:15:39.135000Z | 200.0 Hz, 9 samples
AA.ALN..BLZ | 2004-02-11T08:15:39.215000Z - 2004-02-11T08:15:39.325000Z | 200.0 Hz, 23 samples
AA.ALN..BLZ | 2004-02-11T08:15:39.355000Z - 2004-02-11T08:15:39.535000Z | 200.0 Hz, 37 samples
AA.ALN..BLZ | 2004-02-11T08:15:39.590000Z - 2004-02-11T08:15:40.020000Z | 200.0 Hz, 87 samples
AA.ALN..BLZ | 2004-02-11T08:15:40.065000Z - 2004-02-11T08:15:40.500000Z | 200.0 Hz, 88 samples
AA.ALN..BLZ | 2004-02-11T08:15:40.535000Z - 2004-02-11T08:15:40.635000Z | 200.0 Hz, 21 samples
AA.ALN..BLZ | 2004-02-11T08:15:40.675000Z - 2004-02-11T08:15:40.695000Z | 200.0 Hz, 5 samples
AA.ALN..BLZ | 2004-02-11T08:15:40.730000Z - 2004-02-11T08:15:40.910000Z | 200.0 Hz, 37 samples
AA.ALN..BLZ | 2004-02-11T08:15:40.940000Z - 2004-02-11T08:15:41.020000Z | 200.0 Hz, 17 samples
AA.ALN..BLZ | 2004-02-11T08:15:41.055000Z - 2004-02-11T08:15:41.280000Z | 200.0 Hz, 46 samples
AA.ALN..BLZ | 2004-02-11T08:15:41.315000Z - 2004-02-11T08:15:41.530000Z | 200.0 Hz, 44 samples
AA.ALN..BLZ | 2004-02-11T08:15:41.590000Z - 2004-02-11T08:15:41.925000Z | 200.0 Hz, 68 samples
AA.ALN..BLZ | 2004-02-11T08:15:41.995000Z - 2004-02-11T08:15:42.045000Z | 200.0 Hz, 11 samples
AA.ALN..BLZ | 2004-02-11T08:15:42.105000Z - 2004-02-11T08:15:42.215000Z | 200.0 Hz, 23 samples
AA.ALN..BLZ | 2004-02-11T08:15:42.245000Z - 2004-02-11T08:15:42.575000Z | 200.0 Hz, 67 samples
AA.ALN..BLZ | 2004-02-11T08:15:42.620000Z - 2004-02-11T08:15:42.740000Z | 200.0 Hz, 25 samples
AA.ALN..BLZ | 2004-02-11T08:15:42.775000Z - 2004-02-11T08:15:42.785000Z | 200.0 Hz, 3 samples
AA.ALN..BLZ | 2004-02-11T08:15:42.830000Z - 2004-02-11T08:15:42.975000Z | 200.0 Hz, 30 samples
AA.ALN..BLZ | 2004-02-11T08:15:43.020000Z - 2004-02-11T08:15:43.140000Z | 200.0 Hz, 25 samples
AA.ALN..BLZ | 2004-02-11T08:15:43.190000Z - 2004-02-11T08:15:43.270000Z | 200.0 Hz, 17 samples
AA.ALN..BLZ | 2004-02-11T08:15:43.300000Z - 2004-02-11T08:15:43.365000Z | 200.0 Hz, 14 samples
AA.ALN..BLZ | 2004-02-11T08:15:43.420000Z - 2004-02-11T08:15:43.435000Z | 200.0 Hz, 4 samples
AA.ALN..BLZ | 2004-02-11T08:15:43.505000Z - 2004-02-11T08:15:43.575000Z | 200.0 Hz, 15 samples
AA.ALN..BLZ | 2004-02-11T08:15:43.605000Z - 2004-02-11T08:15:43.615000Z | 200.0 Hz, 3 samples
AA.ALN..BLZ | 2004-02-11T08:15:43.670000Z - 2004-02-11T08:15:44.375000Z | 200.0 Hz, 142 samples
AA.ALN..BLZ | 2004-02-11T08:15:44.435000Z - 2004-02-11T08:15:44.445000Z | 200.0 Hz, 3 samples
AA.ALN..BLZ | 2004-02-11T08:15:44.485000Z - 2004-02-11T08:15:44.600000Z | 200.0 Hz, 24 samples
AA.ALN..BLZ | 2004-02-11T08:15:44.640000Z - 2004-02-11T08:15:44.680000Z | 200.0 Hz, 9 samples
AA.ALN..BLZ | 2004-02-11T08:15:44.710000Z - 2004-02-11T08:15:44.865000Z | 200.0 Hz, 32 samples
AA.ALN..BLZ | 2004-02-11T08:15:44.895000Z - 2004-02-11T08:15:44.915000Z | 200.0 Hz, 5 samples
AA.ALN..BLZ | 2004-02-11T08:15:44.945000Z - 2004-02-11T08:15:44.985000Z | 200.0 Hz, 9 samples
AA.ALN..BLZ | 2004-02-11T08:15:45.015000Z - 2004-02-11T08:15:45.325000Z | 200.0 Hz, 63 samples
AA.ALN..BLZ | 2004-02-11T08:15:45.355000Z - 2004-02-11T08:15:45.690000Z | 200.0 Hz, 68 samples
AA.ALN..BLZ | 2004-02-11T08:15:45.720000Z - 2004-02-11T08:15:45.780000Z | 200.0 Hz, 13 samples
AA.ALN..BLZ | 2004-02-11T08:15:45.835000Z - 2004-02-11T08:15:45.900000Z | 200.0 Hz, 14 samples
AA.ALN..BLZ | 2004-02-11T08:15:45.930000Z - 2004-02-11T08:15:46.115000Z | 200.0 Hz, 38 samples
AA.ALN..BLZ | 2004-02-11T08:15:46.145000Z - 2004-02-11T08:15:46.580000Z | 200.0 Hz, 88 samples
AA.ALN..BLZ | 2004-02-11T08:15:46.630000Z - 2004-02-11T08:15:46.775000Z | 200.0 Hz, 30 samples
AA.ALN..BLZ | 2004-02-11T08:15:46.805000Z - 2004-02-11T08:15:47.035000Z | 200.0 Hz, 47 samples
AA.ALN..BLZ | 2004-02-11T08:15:47.100000Z - 2004-02-11T08:15:47.180000Z | 200.0 Hz, 17 samples
AA.ALN..BLZ | 2004-02-11T08:15:47.215000Z - 2004-02-11T08:15:47.430000Z | 200.0 Hz, 44 samples
AA.ALN..BLZ | 2004-02-11T08:15:47.465000Z - 2004-02-11T08:15:47.710000Z | 200.0 Hz, 50 samples
AA.ALN..BLZ | 2004-02-11T08:15:47.750000Z - 2004-02-11T08:15:47.945000Z | 200.0 Hz, 40 samples
AA.ALN..BLZ | 2004-02-11T08:15:47.975000Z - 2004-02-11T08:15:48.595000Z | 200.0 Hz, 125 samples
AA.ALN..BLZ | 2004-02-11T08:15:48.650000Z - 2004-02-11T08:15:49.100000Z | 200.0 Hz, 91 samples
AA.ALN..BLZ | 2004-02-11T08:15:49.135000Z - 2004-02-11T08:15:51.855000Z | 200.0 Hz, 545 samples
AA.ALN..BLZ | 2004-02-11T08:15:51.885000Z - 2004-02-11T08:15:59.045000Z | 200.0 Hz, 1433 samples
AA.ALN..BLZ | 2004-02-11T08:15:59.075000Z - 2004-02-11T08:16:00.905000Z | 200.0 Hz, 367 samples
AA.ALN..BLZ | 2004-02-11T08:16:00.975000Z - 2004-02-11T08:16:01.350000Z | 200.0 Hz, 76 samples
AA.ALN..BLZ | 2004-02-11T08:16:01.380000Z - 2004-02-11T08:16:01.640000Z | 200.0 Hz, 53 samples
AA.ALN..BLZ | 2004-02-11T08:16:01.670000Z - 2004-02-11T08:16:02.010000Z | 200.0 Hz, 69 samples
AA.ALN..BLZ | 2004-02-11T08:16:02.055000Z - 2004-02-11T08:16:02.255000Z | 200.0 Hz, 41 samples
AA.ALN..BLZ | 2004-02-11T08:16:02.315000Z - 2004-02-11T08:16:03.785000Z | 200.0 Hz, 295 samples
AA.ALN..BLZ | 2004-02-11T08:16:03.850000Z - 2004-02-11T08:16:05.010000Z | 200.0 Hz, 233 samples
AA.ALN..BLZ | 2004-02-11T08:16:05.040000Z - 2004-02-11T08:16:06.690000Z | 200.0 Hz, 331 samples
AA.ALN..BLZ | 2004-02-11T08:16:06.720000Z - 2004-02-11T08:16:06.730000Z | 200.0 Hz, 3 samples
AA.ALN..BLZ | 2004-02-11T08:16:06.795000Z - 2004-02-11T08:16:07.115000Z | 200.0 Hz, 65 samples
AA.ALN..BLZ | 2004-02-11T08:16:07.145000Z - 2004-02-11T08:16:07.180000Z | 200.0 Hz, 8 samples
AA.ALN..BLZ | 2004-02-11T08:16:07.215000Z - 2004-02-11T08:16:07.280000Z | 200.0 Hz, 14 samples
AA.ALN..BLZ | 2004-02-11T08:16:07.345000Z - 2004-02-11T08:16:07.575000Z | 200.0 Hz, 47 samples
AA.ALN..BLZ | 2004-02-11T08:16:07.640000Z - 2004-02-11T08:16:07.680000Z | 200.0 Hz, 9 samples
AA.ALN..BLZ | 2004-02-11T08:16:07.710000Z - 2004-02-11T08:16:07.770000Z | 200.0 Hz, 13 samples
AA.ALN..BLZ | 2004-02-11T08:16:07.825000Z - 2004-02-11T08:16:08.115000Z | 200.0 Hz, 59 samples
AA.ALN..BLZ | 2004-02-11T08:16:08.155000Z - 2004-02-11T08:16:08.440000Z | 200.0 Hz, 58 samples
AA.ALN..BLZ | 2004-02-11T08:16:08.475000Z - 2004-02-11T08:16:08.595000Z | 200.0 Hz, 25 samples
AA.ALN..BLZ | 2004-02-11T08:16:08.625000Z - 2004-02-11T08:16:08.670000Z | 200.0 Hz, 10 samples
AA.ALN..BLZ | 2004-02-11T08:16:08.740000Z - 2004-02-11T08:16:08.895000Z | 200.0 Hz, 32 samples
AA.ALN..BLZ | 2004-02-11T08:16:08.970000Z - 2004-02-11T08:16:09.350000Z | 200.0 Hz, 77 samples
AA.ALN..BLZ | 2004-02-11T08:16:09.380000Z - 2004-02-11T08:16:09.500000Z | 200.0 Hz, 25 samples
AA.ALN..BLZ | 2004-02-11T08:16:09.540000Z - 2004-02-11T08:16:09.660000Z | 200.0 Hz, 25 samples
AA.ALN..BLZ | 2004-02-11T08:16:09.690000Z - 2004-02-11T08:16:09.730000Z | 200.0 Hz, 9 samples
AA.ALN..BLZ | 2004-02-11T08:16:09.760000Z - 2004-02-11T08:16:10.285000Z | 200.0 Hz, 106 samples
AA.ALN..BLZ | 2004-02-11T08:16:10.340000Z - 2004-02-11T08:16:10.450000Z | 200.0 Hz, 23 samples
AA.ALN..BLZ | 2004-02-11T08:16:10.500000Z - 2004-02-11T08:16:10.905000Z | 200.0 Hz, 82 samples
